id,following_id,follower_id,should_notify,creation_date
69a2f90a-b860-4614-aaf1-ac974d70ef5c,44a66bd6-603e-4a4e-9097-0c66bf472f10,9c31d9ba-8060-4bcb-accf-195501921abf,True,2023-09-21 19:38:31.688730
2d7b927a-c50a-4d53-9647-2710f99bd5fe,e6149594-ed89-4d39-aab8-2f93e13d839c,83a430e5-3245-44ae-a214-9136094896f7,True,2023-09-21 19:38:31.688764
8578de8d-b0fe-4d50-8dcf-d8eee2337057,fb3c7b3a-5da1-4518-9b9f-f7a598f632a6,4f67fc7d-01e8-4b09-8281-55183160d588,True,2023-09-21 19:38:31.688802
e79aa205-b71d-4944-bce2-f1bce8e4d42d,8e7c0903-3627-409c-87e3-ade76f1b67dd,50190215-5dd1-462c-8070-90b5c85b99ca,True,2023-09-21 19:38:31.688835
cee8b5d7-0e3b-4111-a105-b973fd2f01fe,39176abc-9e4a-44ef-92b0-b4e5c8606449,d499698c-3e10-4cdb-8220-f86ac797ac29,True,2023-09-21 19:38:31.688869
99e1f6b7-4afa-4bd4-92b6-308b58e58e4d,b55dcd17-a68a-4bc0-b072-e4cc6ec0fd28,3c02f22f-ad82-4480-a959-9ecd6636c5be,False,2023-09-21 19:38:31.688912
7799d1e6-d67e-4422-8c0f-33b1b73cd799,318eeae0-5f69-48d2-bae5-7a50f26a174a,6422b006-2192-4def-8a79-1f8b1ee52d65,False,2023-09-21 19:38:31.688945
0c6f6653-2f30-4c67-8538-4ee27d468e6c,5e95073c-6386-4fe2-bcc1-407ab19dbbb8,01bc6551-414b-4004-af9c-56622ac28039,True,2023-09-21 19:38:31.688980
0faf8aae-8d3e-4e97-8de2-2e822ac0d762,79161f24-df81-4de7-99c8-2f64e850c62f,3454c2fb-32d0-42d4-9753-4f1431730741,True,2023-09-21 19:38:31.689014
94147959-b10f-47d9-af47-0512a09d59fb,9c31d9ba-8060-4bcb-accf-195501921abf,25862e5f-2d9d-416b-b778-4f9a3c378cad,False,2023-09-21 19:38:31.689047
93107133-cd4a-4610-a4de-5a991d12a585,4e5ca6cd-2208-4624-9807-253a6e73b6e3,20ef7028-a2d4-4f5d-8c9a-9ae9ab0b4d4d,True,2023-09-21 19:38:31.689081
d988e5de-5558-46ba-8f94-d414661243a8,668c03d9-9219-46f0-9d89-7feccb3fc29d,1dcd33b1-a3d8-4dbd-b589-816f29150288,True,2023-09-21 19:38:31.689114
6877e24b-6f0e-40fe-b411-7c6bfb185078,340a681a-8c5d-40b4-bac6-c8df30f233a6,7f6e9334-aab0-48eb-9938-d2fa0d8829d1,True,2023-09-21 19:38:31.689148
a63ad831-cd9a-4f81-94f8-6e93244ec676,09abff77-7ff6-4569-b3b4-dcd261e12706,7f009d7f-d6eb-406e-9391-9d31f7e872c1,False,2023-09-21 19:38:31.689182
4963c261-caf5-474b-8166-1026519e176c,9dc9dce6-9e7c-4bb8-8db5-a7f462c4facd,f9e405df-0c7f-433f-bd15-d4c048286e96,True,2023-09-21 19:38:31.689215
d64e2582-b31c-41db-9c69-b61f70df156d,483f746e-f130-4534-88bf-6df9562f5e05,e695e377-3137-4d0f-a212-f8a2e51c4c20,False,2023-09-21 19:38:31.689249
640ed57b-8d20-4352-9260-4abf6b99a311,59df1ac5-3318-48fa-b916-3e3b69f322dc,5a2a9a40-e794-4020-be71-2bd5160bcd7d,False,2023-09-21 19:38:31.689282
471797a3-5a25-49f9-ba74-36bcb138d0f6,7b470e66-c326-4db3-af69-64b1fb8fd9f5,0e5df78a-14b2-492d-a1d4-ab0d6bc92cf4,False,2023-09-21 19:38:31.689316
38c1cee5-2fa2-4a23-a1ba-9fd52744a76d,c0b35b00-b204-4640-ad58-81b012c27dd2,1182bc6d-a959-4365-9ac8-5fbee6d83e87,True,2023-09-21 19:38:31.689350
aa8fc808-f038-446a-9d97-605c88921170,0130feeb-13f6-4f43-9d83-9f30bc67f6bb,6874ac2f-b607-4c60-b1d2-c0a1cf084842,False,2023-09-21 19:38:31.689383
b3451280-6d10-4454-adcc-563c942ea1b4,4fbd0ba7-7d64-4243-9fea-cf200b2cc0df,fcbb12ae-33f7-4016-879d-91ef4d0ead4b,True,2023-09-21 19:38:31.689416
535d0b2b-31bb-4f70-a35f-49b74ff3d1bd,2b550018-6fa7-4777-9852-7a9c55872b58,670b0a71-7bdd-482c-86c4-71a21f1ccef5,True,2023-09-21 19:38:31.689450
b3588460-c0bb-4087-85ac-041acafd3d99,fbfe501c-e918-4c3f-8d0e-3e01365090c4,12938cba-0134-4963-aa97-59dd8ce75a9c,False,2023-09-21 19:38:31.689483
4bee96b2-43c8-45df-ad30-f3e3b1bf5a2f,14234ecf-46c3-4e41-a866-d021415d0837,ee553c52-dfe1-40cb-88ec-87fe538f177b,True,2023-09-21 19:38:31.689516
42d227fb-154a-4d0c-b806-4356414de87b,4d9a6cf8-7807-4faf-9148-a02ca0c01dd0,16b07206-f91f-4c0a-8104-61f79cf078fc,False,2023-09-21 19:38:31.689550
33c9fcd6-e546-4fa5-bf4b-6139d36bb7ae,5e7d9f69-6d7c-4642-8a50-c65c474adb7f,e0d14ae2-bfe3-4b5d-8c8d-cd6589611083,False,2023-09-21 19:38:31.689583
6a284e11-0619-4dee-bbc5-15828cb2ef00,0a50ac41-30f5-45b5-8f7f-74e9d75eb304,f6ad0828-a5f7-4961-b83f-8f4af883a764,True,2023-09-21 19:38:31.689617
30d37cb4-cdc8-4d32-9a43-8810eac07f7e,735685df-92f5-4e25-a619-91a2431ef7fa,f2a9202e-ccad-4983-996a-69dd034644ce,False,2023-09-21 19:38:31.689651
06a8d77b-b053-4d60-abc5-aae42d162551,e8407ff4-37c9-44fb-b0f5-ff43202effb8,a1f9af96-c3fb-467e-bed3-94b58c4b8de6,True,2023-09-21 19:38:31.689685
85f4c720-a6a1-4a60-ba7d-ddfc2c785147,74e8da64-bf4f-4d1c-aa7f-c2ce35dcf653,39972a2c-679d-40ab-b32d-33944b804822,True,2023-09-21 19:38:31.689719
5decd952-f6ad-4232-be2b-3432b30567fc,39176abc-9e4a-44ef-92b0-b4e5c8606449,352bf190-b8b9-4152-9cde-b4474b96a675,True,2023-09-21 19:38:31.689764
09a7a4b5-c97a-4d84-b806-4771c2516949,d0d46db9-0820-4dc6-bb31-ba069010ee12,91981760-b55b-44e3-a54e-4fd7a6886d97,False,2023-09-21 19:38:31.689899
aacbdf8b-4a2d-4114-8344-1e5cdec24f96,815bec16-1c10-425c-bbf9-b0f51ed878ce,b47d7629-9760-4115-bba9-d96b3b0112a6,True,2023-09-21 19:38:31.689937
0c22007c-5dec-48cf-a2cf-f4d9516d01eb,e96f2533-e3dc-4544-834f-105fc116cf20,6f7d114f-ad78-49d7-9a79-79579a468049,False,2023-09-21 19:38:31.689972
a7380eae-56a2-465b-a22d-d8dcdda0cf6e,d24ffc2c-faf7-4a51-b475-1f585fdc9884,580f5703-4eff-4aa9-949a-300a15a76e6f,False,2023-09-21 19:38:31.690005
1ccfc33b-b403-449a-9ab2-9a435bf9848d,580f5703-4eff-4aa9-949a-300a15a76e6f,35040c9a-06b4-4288-8dc0-698a20fb95cd,False,2023-09-21 19:38:31.690038
0e3ff92e-963f-4354-b9ed-ca1efbdd944c,32da84fd-cb83-4856-b48f-2ccd331f0d57,74e8da64-bf4f-4d1c-aa7f-c2ce35dcf653,False,2023-09-21 19:38:31.690071
3e6efc6a-fcd4-469b-a75b-36f81303e18f,6faf7a90-2195-4f48-baa8-ec135ca61c43,815bec16-1c10-425c-bbf9-b0f51ed878ce,False,2023-09-21 19:38:31.690105
2fb2f158-9f99-4bc5-b56d-2267ddb69ac1,7332c132-7771-4af6-a5f2-c0d56399722f,22c900c7-b58c-4156-a29d-db4ce8fa2dc0,False,2023-09-21 19:38:31.690137
73080639-7408-4d87-9438-e983e68ba9d5,b78833e0-6c68-48a4-964a-6245fcbdeae8,b0b123a7-e7c4-4593-aae1-192d88154896,False,2023-09-21 19:38:31.690170
be84470c-d90f-42f6-9183-dad7d73499db,1d4d6936-959c-4ceb-968e-8efdf3e3f501,2f47a84f-0e7b-48d9-97a2-997f7160ba96,False,2023-09-21 19:38:31.690204
64aafef3-7995-486b-9abe-ba81b3088c4c,12e1484e-1a98-4313-a988-592cd917a81c,e486de0a-3ffb-4e80-b142-d6dd537ec912,False,2023-09-21 19:38:31.690237
47f103e1-88c4-4636-a5b3-ee3173a71fcd,9c31d9ba-8060-4bcb-accf-195501921abf,133fad14-d0bc-4a8e-855b-9e7a12aed09e,False,2023-09-21 19:38:31.690270
bf502f2a-f9f9-4d1e-baca-3c52e0e064e6,b3d59ec2-dcab-497e-ac2d-a03db6861bc3,d21702c7-884b-4e8d-be2a-9f807eeab3de,True,2023-09-21 19:38:31.690303
332f5b00-8fe5-4bb4-ba9a-cfc4ac6b9460,fa81c23a-bbaf-4737-8f84-88c02af92bbd,79161f24-df81-4de7-99c8-2f64e850c62f,True,2023-09-21 19:38:31.690336
0de2818b-f51a-4cf4-b227-489139dd4a54,73ae23e3-2b09-4230-82ef-af6c0883844d,dfb1b62a-9274-49fe-81af-9233e5f181a7,True,2023-09-21 19:38:31.690369
83a006fe-a7bb-4cc9-af74-b4d7d0a84004,efa4c329-1c20-4e09-9c39-78b2cbba7765,77ed4964-b625-46be-82cb-b7471c6b4823,False,2023-09-21 19:38:31.690402
e87835c5-204d-460c-b338-bb2d7be44817,329017cc-6976-465d-880f-ec09ba252119,aa698a8f-0a77-473b-b16e-8f6870e0140e,False,2023-09-21 19:38:31.690435
d053811b-729e-405f-a39e-4da41b91b2f5,8c12a98a-4d36-406e-add3-1f237a6882bb,d652db30-1e0e-4689-a32d-8fa7f71838df,False,2023-09-21 19:38:31.690468
e7239b89-8764-49e0-8f83-26668436d356,6afcec38-8b9d-482b-902f-97e51f51b25a,eb12268b-ced3-495b-8fc1-696265fb6bcf,False,2023-09-21 19:38:31.690501
a2f3043e-3868-49f8-910a-721c9a73eb07,c9e33beb-be63-40a8-afd3-753ccdf2047a,43c6fd6b-c81e-4eac-81ea-defbcfdab33c,True,2023-09-21 19:38:31.690533
f541ec42-7886-4074-9e30-7c3bafb83048,7e1a78cd-8cda-47cf-8e84-2b7230bb0ca2,dbfd6c50-12b1-4189-bccc-6f6defe63f2d,True,2023-09-21 19:38:31.690567
e8ca9edd-9ff5-4325-84a2-f8430872a8f1,b01e912e-9092-465a-b037-be3a47c60f76,7b470e66-c326-4db3-af69-64b1fb8fd9f5,False,2023-09-21 19:38:31.690600
5a0c5944-3e23-4730-97fc-2521624e5fcc,37988659-b5c0-4478-977f-c1f4aa0e5979,4e1aa91c-7e81-41d7-b423-16c7a6313858,False,2023-09-21 19:38:31.690632
869be070-d9a0-46a6-9028-0463ff18b444,14a35750-e849-41bc-991c-ecc170acbe21,02fa8296-97b6-4ab3-9ad6-940ff2a5f47a,False,2023-09-21 19:38:31.690666
cdefce54-d8a1-4e9c-ab09-c0f686aca365,452f9894-d36d-4875-b3dc-b84d65e9d01d,47a8abc1-de27-4650-8332-246b67127a75,True,2023-09-21 19:38:31.690700
245f3d9c-df60-4c5e-9c98-0901e959657a,afcea711-db95-403b-936f-99bace048061,9233ba1b-b4be-4d93-879e-ef8ae6218747,True,2023-09-21 19:38:31.690734
91366d76-8bb8-4560-85d3-421967219eab,1216e2d9-7524-4867-8555-2c93c19031bc,f4bb8bd9-6779-4b36-8d20-982d167c4197,False,2023-09-21 19:38:31.690768
24670cc4-a18c-4448-9eda-4bf241df9e94,91981760-b55b-44e3-a54e-4fd7a6886d97,fadf88b4-8826-4d60-87d8-163ec2528d9a,False,2023-09-21 19:38:31.690802
afb3dc61-88c9-4cfe-bc84-d90702d18cd4,34212d2b-bca2-443c-9a3c-18c6cfc0a1c8,d591b02e-a2fe-49d5-af7c-c622b361642f,True,2023-09-21 19:38:31.690844
12409ec9-c1d1-4ca2-92ae-2c9094a0519c,6a51fd07-66b5-4430-97cc-4cf3d75d2465,d652db30-1e0e-4689-a32d-8fa7f71838df,False,2023-09-21 19:38:31.690887
64857880-c252-4426-9033-296fb3faeeed,91ba8c3f-b14d-463f-8629-635de022db17,bbaa1eed-1ca0-406f-9f70-45e5c16d1bf3,True,2023-09-21 19:38:31.690923
59617215-3ecf-4a4c-8bff-edd3851de001,b0b30a1e-4cb9-47eb-b20a-470c05c15863,a771e0a3-3584-4f92-8d8d-ae11c1960126,True,2023-09-21 19:38:31.690956
be3ce8c1-8a4a-4aff-bf0a-6a75cb36ca13,fbb13e0c-b2b8-4e17-8b77-5341fc39fe6f,a2a76b02-a44a-40e8-b370-3ca145732f41,False,2023-09-21 19:38:31.690990
ca9a239f-1664-4122-ac1a-b770f7ed81bc,b0148789-1a30-46aa-8d99-0ca11ffee307,e4fd089e-e765-4853-9559-13d3c588b109,False,2023-09-21 19:38:31.691024
9f77a053-7406-49f2-a437-1754309d2f01,ec5393c0-a3c9-4d14-864e-9bd5fc74c601,5059f980-3091-4003-aa50-8888c1d14476,False,2023-09-21 19:38:31.691057
041a05c2-63c1-4375-961c-807e2e9bd24d,5bc7af10-e494-4939-8ad0-d148657ffe86,9b4cdc1e-1c85-43ae-b3d9-6750f3b3fed6,True,2023-09-21 19:38:31.691091
d64671b3-2bd5-40c5-832c-a0050422fb33,f68899a9-6b45-429f-8997-a7928e9f2f72,0a50ac41-30f5-45b5-8f7f-74e9d75eb304,True,2023-09-21 19:38:31.691125
3b34a8b9-a51f-4fb1-8839-a904f62ebf4c,ddfa4c8c-5901-4ed1-9bc0-a7f180a06405,be7ed681-dece-48dd-a912-d5132a9d2018,False,2023-09-21 19:38:31.691159
12c26442-7389-461b-b6fa-2ba2ebcd9e7b,09abff77-7ff6-4569-b3b4-dcd261e12706,f41a07b4-204c-4e2b-9d20-e4e9e9e2ee71,True,2023-09-21 19:38:31.691193
5fb28151-dfee-4246-b247-ca17668ba507,428f17e9-009d-46a2-89a9-941b48b75dad,0d3a9484-0663-460d-aba5-e8c117c4a742,True,2023-09-21 19:38:31.691226
95b9b04b-a978-4572-becb-089b463ada45,49f70b18-099c-4bf3-8638-81602b5ae582,ca1696b3-d563-48aa-b2fa-7a165794e87f,True,2023-09-21 19:38:31.691260
45810ffa-64ba-48e8-9bf6-fe43ffe95422,5f6de6e4-9b9a-4585-9ee7-b47ac1fad485,e61ca65a-763e-48ad-8792-5aa8af5a0ab5,True,2023-09-21 19:38:31.691293
bcfaffb5-2ab9-48f1-ada5-90a3cc2e1fe5,7cfe879f-0731-47fb-bf36-50b40a9b5904,5f6de6e4-9b9a-4585-9ee7-b47ac1fad485,True,2023-09-21 19:38:31.691327
c0be4709-271a-4123-a63a-b5b25935842f,0d3278ac-6882-4eaa-86de-181b241863c3,265c1f18-208f-4a83-8996-46ce2acff36c,True,2023-09-21 19:38:31.691360
52df79f1-e521-4085-aca4-104370646e7c,302f0ba0-a1ab-4ee9-b659-5d66c251c1f7,8943b599-1e47-443e-bbe7-db9c76484b86,True,2023-09-21 19:38:31.691393
87a2d5ac-b751-41fb-9c64-97b771bc43e9,d08fab00-eabd-40b6-afa3-b1f279a4f745,09387d96-403a-416d-a36a-1fe995f3540e,True,2023-09-21 19:38:31.691426
6f06ecba-dca8-4184-a5ba-53de94ae31d8,ea151c77-0055-4d4c-83a4-8d41df491694,14234ecf-46c3-4e41-a866-d021415d0837,True,2023-09-21 19:38:31.691460
b9f390b9-4434-4b8d-8a82-8950aaf852af,37988659-b5c0-4478-977f-c1f4aa0e5979,0cea3b72-afd2-49ef-97b1-5d4eabc49a14,False,2023-09-21 19:38:31.691494
b0ab288a-f652-470f-9357-5ad4bc1e8b0c,4e1aa91c-7e81-41d7-b423-16c7a6313858,99ae71cb-6da5-4852-b6c9-70c0a42e2f5d,False,2023-09-21 19:38:31.691527
f85a4d3e-7fe3-4a94-b9c6-c4044c4ab82c,9233ba1b-b4be-4d93-879e-ef8ae6218747,3d237532-ef99-4cbb-981e-fc49aaea1d5f,True,2023-09-21 19:38:31.691561
512b45c8-7222-4acd-b41c-bccf4a2b8d88,91f828f6-9f81-4afc-93a7-e17f93564730,9233ba1b-b4be-4d93-879e-ef8ae6218747,True,2023-09-21 19:38:31.691594
536d6097-abd7-44c9-bff4-8e63c0b6c520,2ed17eee-8465-4573-b9fb-f59341da3172,fefc293f-4709-453e-be3f-fa16022d225d,False,2023-09-21 19:38:31.691627
8062f079-48ab-49f8-a4a3-56420f44184f,9c65a1b6-39e5-4987-857e-a02c613e7bd4,0d3799ee-6632-4c15-a9bf-7d68a47b43ec,True,2023-09-21 19:38:31.691661
abaf6afb-0dfb-4d81-b877-85ac77c3fb9b,6f300d9a-edb1-46a1-b544-64a307035c30,302f0ba0-a1ab-4ee9-b659-5d66c251c1f7,False,2023-09-21 19:38:31.691695
d178ad3e-13f8-4e39-bc9b-25c04ab95825,5bd29fb2-b61f-409c-902b-06262eaf8952,fcbb12ae-33f7-4016-879d-91ef4d0ead4b,False,2023-09-21 19:38:31.691729
a7ced607-f003-4531-a055-f24f480f9d37,e817de05-2b0a-4e77-94d7-f78cec5c3d1d,bb82dadd-78a8-4447-ac1c-947c06a4f578,False,2023-09-21 19:38:31.691763
63d60685-bfcd-412b-89a6-26bf58b19771,8700b900-9c5c-4c35-b88c-d690ee66a48f,bd464dd5-a8f4-4064-8342-67e7dca39800,False,2023-09-21 19:38:31.691801
dcb96c12-bbdb-4614-8c5e-5f39fdaf34df,05ad6eb5-3301-4f49-9af9-1b1b155f7068,202d536f-1bfc-4333-b6e0-6bf28d5515fc,False,2023-09-21 19:38:31.691835
250d1ae5-51e3-4595-b282-de85a1cb809a,37988659-b5c0-4478-977f-c1f4aa0e5979,5619d06a-0d4a-4f34-bb7e-ca6017dd8056,False,2023-09-21 19:38:31.691869
58293d3e-9dc3-4b53-b592-66acfec74e7d,fba09a84-fe7d-4823-bf2a-03e2ba70306c,7f6e9334-aab0-48eb-9938-d2fa0d8829d1,False,2023-09-21 19:38:31.691913
5ab39fda-405d-49c4-95c1-3376262a5970,0d3278ac-6882-4eaa-86de-181b241863c3,99ae71cb-6da5-4852-b6c9-70c0a42e2f5d,True,2023-09-21 19:38:31.691947
3bc9897b-8956-45c9-a490-1937371e5398,e64be1ac-7a38-416a-83e5-e73ddc9e2faa,9e8a515d-17e6-4917-a307-abc652f219f0,False,2023-09-21 19:38:31.691981
30df2740-9f6b-4599-a267-497e45c6e739,47d0f115-2235-47fa-b67c-f67a40877ffb,eaefc4dd-1f99-4e4b-9b6c-1c61a84ca569,False,2023-09-21 19:38:31.692015
56304550-c34c-4aaa-91c0-63521b394e4e,0d97bdde-e2c9-43e9-a336-f63fbf5998f3,202d536f-1bfc-4333-b6e0-6bf28d5515fc,False,2023-09-21 19:38:31.692049
0831faec-8536-4072-a727-74310151b9e4,f38be1c4-1dce-4078-b936-1bd2a0d94fd1,d14e9c6a-b9ac-4cbd-a96e-ff1263ffa956,True,2023-09-21 19:38:31.692082
a895ab88-ff52-4741-99dc-573c36e37642,4318c1f2-6955-4fc2-9816-960fecc6816c,53975b58-da25-4d35-bbfe-764fa1d6c8f6,False,2023-09-21 19:38:31.692116
797bca1b-7258-4305-ba5d-27b966605eae,959b640a-80f8-44da-9f65-6ba4babc9591,f2e58360-6bfa-43a2-982d-f8751ec8e915,False,2023-09-21 19:38:31.692150
df15fae4-26a5-4e17-8a13-825d717f93a0,89536b88-d7e1-4c70-a8c3-ef30535e2b80,79161f24-df81-4de7-99c8-2f64e850c62f,True,2023-09-21 19:38:31.692183
d78d03c5-6df1-46b2-a814-b74263d67ed4,05ad6eb5-3301-4f49-9af9-1b1b155f7068,0c6e6c0a-e5a2-48bd-b1b2-2332fbbbb087,False,2023-09-21 19:38:31.692217
3ccaaab0-199b-4044-9f24-ee313439d1de,0f87ec97-b622-4db0-ac5c-2c7474eb3142,7fc02fb0-3a3d-4e4e-981c-60359015deda,True,2023-09-21 19:38:31.692250
236c5991-eaf1-4890-bcdb-d0fd21494478,aa698a8f-0a77-473b-b16e-8f6870e0140e,9e3c3546-3aee-40ec-a9d4-0fe1ec8fc6eb,True,2023-09-21 19:38:31.692283
3152c647-53be-4c50-8e7d-4abba3b5513f,7e1a78cd-8cda-47cf-8e84-2b7230bb0ca2,7e1a78cd-8cda-47cf-8e84-2b7230bb0ca2,False,2023-09-21 19:38:31.692316
67778018-41b3-442a-bf99-7bed9d84c404,5ee6a7c8-88ea-483c-b375-27f7e7d2c2d6,da232802-f1ef-4040-a204-05bf15df2c36,True,2023-09-21 19:38:31.692350
58bb994c-3807-4374-a31e-f370bba7d6c5,e5d2795e-b1ad-48c4-a795-cd9e4cf26142,308bc36f-917a-49f0-a334-5bc81b549514,False,2023-09-21 19:38:31.692384
4d108593-1020-41f7-a0c1-f55e71304a61,8f8a187c-b95e-49a0-8a85-74e58c2f8007,0f7f9b02-cb5c-4cee-8991-c3d5dd1bf9bc,True,2023-09-21 19:38:31.692418
d0cd5704-6744-465c-b446-28f885e489a4,53c2cfeb-6cec-4955-9854-5a0a0d02af42,1216e2d9-7524-4867-8555-2c93c19031bc,False,2023-09-21 19:38:31.692451
61f87a90-0b71-4c0f-a562-d0c67f69aa6e,b4f0fa47-b318-4a5e-a3a0-d54560bd99fd,b47d7629-9760-4115-bba9-d96b3b0112a6,True,2023-09-21 19:38:31.692484
c49112da-bbc1-4a0f-ba7e-493f0fecea18,c8b19f49-c880-46cf-b1b0-150844793d1e,67ea9a51-981e-4573-8f28-637384435422,False,2023-09-21 19:38:31.692518
eade719e-754f-4ee8-9dd2-6faa31a29566,fecf33ba-1078-4683-8860-2139375ed4ec,d0fa54e2-abf8-4965-9e9a-41a3e2b1b157,False,2023-09-21 19:38:31.692551
9c6053b7-7a4a-49d1-991a-b51dcf9f1bd7,9c25b688-7a49-4f22-9191-8d3173cf258b,c1b9fe6d-f0b2-4077-b6e5-3df68ee6725b,True,2023-09-21 19:38:31.692586
82f82fa7-141f-420f-bafc-5ab68a538cfd,4d9cfa2e-6bdd-4746-9a9d-89111ef313cc,e0df9ba5-176c-4c6e-80a3-c7b52af16a70,False,2023-09-21 19:38:31.692619
99e54e29-c4b4-4bea-ad7d-a26a63942464,b9b619fb-2a71-4402-bdb1-3950de5adeab,77102706-eb22-48d2-83a8-2a70e8fd27bc,False,2023-09-21 19:38:31.692653
8c871fdf-5a0e-47b2-b2a8-37f41879aff0,d24ffc2c-faf7-4a51-b475-1f585fdc9884,9e3af8dd-a17b-4a81-bf2e-50a2ef1aae71,False,2023-09-21 19:38:31.692686
f855cca7-9bf8-456a-938d-f23f05e4c9da,1773eabd-bf07-464f-b61e-b46fa2ad0ab0,d08fab00-eabd-40b6-afa3-b1f279a4f745,True,2023-09-21 19:38:31.692719
72ff1997-6547-4f38-b30e-95f5c14c2a3f,756b658e-a879-4244-8e59-472b1a223d9f,d499698c-3e10-4cdb-8220-f86ac797ac29,False,2023-09-21 19:38:31.692756
ab7767ff-bfbe-4647-bbd3-74ab4a91a9fc,8fb682a4-6052-4bf4-9fbf-d6850bd088b4,7b2a91e0-c48f-4da2-82e2-703221ecc600,True,2023-09-21 19:38:31.692792
9be59b63-5281-46c8-ac08-94e5edf596eb,baba2b48-e144-4f72-9d04-91e7849c9f8f,c180021d-d7bf-48d0-b7d0-b115ee9bc350,True,2023-09-21 19:38:31.692827
0db1fa24-e878-4df4-ae0a-03c446d85246,a5b60c46-2ca6-4050-bb73-d759fac45c87,71ea6d9a-36a0-4eb7-8d90-a2c5d9e116f6,True,2023-09-21 19:38:31.692860
82fd79a7-cdae-477e-af4e-7f75325bfc0b,4e571b03-91ef-4a52-b1ca-c701193b1a18,483f746e-f130-4534-88bf-6df9562f5e05,False,2023-09-21 19:38:31.692904
2f69799c-e073-456a-855d-df8f12fb75dc,735685df-92f5-4e25-a619-91a2431ef7fa,6f14d344-b762-401f-bc10-01b94af08b0e,True,2023-09-21 19:38:31.692939
98556fb0-1f05-4052-8bc8-36681582ee39,fa81c23a-bbaf-4737-8f84-88c02af92bbd,580f5703-4eff-4aa9-949a-300a15a76e6f,True,2023-09-21 19:38:31.692973
22cd5d92-a084-4a0f-a9e0-ba5a3a74d20c,f3b58a94-0240-4402-9279-69f1b3246470,e2bac1f2-a439-4bd0-910f-49fc67726331,False,2023-09-21 19:38:31.693006
bcdb685e-250d-4331-a21f-20714ccd6c73,362ea976-cc8d-48ad-8f73-650b3782d427,d2cfe325-bbd8-4137-a518-1f1c8f092006,True,2023-09-21 19:38:31.693040
3430684b-8bf2-4f13-9778-c3180e2bb6af,317f6898-0f58-4ea0-8d3a-94986b4fd7e9,1a9e214e-c148-44eb-bc9c-b9bc8c567617,True,2023-09-21 19:38:31.693074
c51489cd-f571-49ca-b71b-12104423458e,23b4e882-a913-4fd5-8813-f9635c5a3e4c,d0ad12fb-9f7d-4576-afa7-7c3a264a517d,True,2023-09-21 19:38:31.693108
aad6ed9d-aa00-4d83-b593-0cb68e6b5bea,2ac64911-a23b-42f9-b8fa-6444827462bd,eb12268b-ced3-495b-8fc1-696265fb6bcf,True,2023-09-21 19:38:31.693141
d8c10c50-ac36-4f50-84a2-6cfa8cbaa445,f0601ba6-1920-4227-a335-23a15ea50054,3878556f-d35a-49d3-ac3a-e87218ed8ade,False,2023-09-21 19:38:31.693175
60d38398-6ed7-4681-bfce-987c822fa2c1,e34c64f1-6c34-4810-9846-4a1529f32111,362ea976-cc8d-48ad-8f73-650b3782d427,False,2023-09-21 19:38:31.693208
88e9c0fd-8096-4f94-82ee-a173d9a2c6d3,36623013-f7be-4b6a-b84c-2053a9efda55,9ab0534a-bf9d-4384-8079-a38939836bf2,True,2023-09-21 19:38:31.693243
6a776011-9b17-4d69-a40c-2d2211698c16,99ae71cb-6da5-4852-b6c9-70c0a42e2f5d,ca1696b3-d563-48aa-b2fa-7a165794e87f,False,2023-09-21 19:38:31.693276
12509e94-4469-4fb2-8c45-c7edabe4afb5,553d0e44-5d63-4e20-9fb9-8d57147e29e4,04360e43-c9dd-4231-895e-1a9529d6040d,False,2023-09-21 19:38:31.693310
0d535d53-8130-432f-825f-d293848d2ff3,8a622b71-a36f-4c94-8737-cf7ba2c200f3,1182bc6d-a959-4365-9ac8-5fbee6d83e87,False,2023-09-21 19:38:31.693344
d3e50960-233b-4999-9a8e-6985f41917b0,abb40928-7fec-42ab-ae93-43d2f89d49c8,fb4d03d2-4220-4bde-b64b-986eb986ed5d,True,2023-09-21 19:38:31.693377
4bcb8f41-8ae4-446c-94a8-146812e6d9f9,27b01dc2-dfc7-4474-a855-d4e652c85343,1cf7457f-c887-48cd-930a-8741dd4fa829,True,2023-09-21 19:38:31.693410
fb48924a-eb8e-418b-bd98-4ee56cbed52d,2c200060-f2ef-4ae0-94d8-d72e5b9c20eb,7431a514-04c1-44f0-8a15-8033e0469466,False,2023-09-21 19:38:31.693443
5d176fb9-c29d-4a08-af88-b226e3abf707,2050452b-6802-459d-a62d-2abc97b93318,29072131-68ed-48d9-97f5-06355c5e1dc2,True,2023-09-21 19:38:31.693477
38b409dd-99f0-4f2f-8c2e-67ca9c076753,35f0afe3-6ca0-4e37-8f20-b678c446bdd1,a7bfb64a-9ab1-47c3-bf5e-71ec25cc240e,True,2023-09-21 19:38:31.693510
ba837698-5cef-4555-b9e7-aae3b9974d31,4966c6cc-6195-4c1d-a66c-e3f852c03d8f,6afcec38-8b9d-482b-902f-97e51f51b25a,True,2023-09-21 19:38:31.693544
f727fb83-a792-43b0-944b-ca4dd00522ee,39583c8b-da08-46b8-9114-63f2b11b88a6,eaefc4dd-1f99-4e4b-9b6c-1c61a84ca569,True,2023-09-21 19:38:31.693578
4d4c3be1-9478-4529-8984-2e86ccea5326,3c3536cf-4df6-4549-ac50-6eec79a97d70,df7c2923-0cdd-4308-86c7-97d2a2cf52b0,True,2023-09-21 19:38:31.693611
